time/h,Ecell/V,(Q-Qo)/mA.h/g
353.455,0.0642411,-238.748
353.463,0.064123,-238.748
353.472,0.0642018,-238.748
353.48,0.064123,-238.748
353.488,0.0640836,-238.748
353.497,0.064123,-238.748
353.505,0.0642411,-238.748
353.513,0.0641624,-238.748
353.522,0.0642018,-238.748
353.53,0.064123,-238.748
353.538,0.0642411,-238.748
353.547,0.064123,-238.748
353.555,0.064123,-238.748
353.563,0.0641624,-238.748
353.572,0.0641624,-238.748
353.58,0.0640443,-238.748
353.588,0.0640836,-238.748
353.597,0.064123,-238.748
353.605,0.0641624,-238.748
353.613,0.0642018,-238.748
353.622,0.0641624,-238.748
353.63,0.064123,-238.748
353.638,0.0642411,-238.748
353.647,0.064123,-238.748
353.655,0.0642018,-238.748
353.663,0.064123,-238.748
353.672,0.0642018,-238.748
353.68,0.0642411,-238.748
353.688,0.0641624,-238.748
353.697,0.0642411,-238.748
353.705,0.0642018,-238.748
353.713,0.0641624,-238.748
353.722,0.0642411,-238.748
353.73,0.064123,-238.748
353.738,0.0642411,-238.748
353.747,0.064123,-238.748
353.755,0.0641624,-238.748
353.763,0.064123,-238.748
353.772,0.0642805,-238.748
353.78,0.0642018,-238.748
353.788,0.0642411,-238.748
353.797,0.0642018,-238.748
353.805,0.0641624,-238.748
353.813,0.0642805,-238.748
353.822,0.0641624,-238.748
353.83,0.064123,-238.748
353.838,0.0641624,-238.748
353.847,0.0642805,-238.748
353.855,0.0642411,-238.748
353.863,0.0642411,-238.748
353.872,0.0642805,-238.748
353.88,0.0642411,-238.748
353.888,0.0641624,-238.748
353.897,0.064123,-238.748
353.905,0.0642411,-238.748
353.913,0.0642411,-238.748
353.922,0.0642411,-238.748
353.93,0.0642805,-238.748
353.938,0.0642018,-238.748
353.947,0.0642018,-238.748
353.955,0.0642805,-238.748
353.963,0.0642018,-238.748
353.972,0.0642018,-238.748
353.98,0.0642411,-238.748
353.988,0.0642411,-238.748
353.997,0.0642805,-238.748
354.005,0.064123,-238.748
354.013,0.0641624,-238.748
354.022,0.0642411,-238.748
354.03,0.0640836,-238.748
354.038,0.0641624,-238.748
354.047,0.0641624,-238.748
354.055,0.0642805,-238.748
354.063,0.0642018,-238.748
354.072,0.0642018,-238.748
354.08,0.0642411,-238.748
354.088,0.0641624,-238.748
354.097,0.0641624,-238.748
354.105,0.0642018,-238.748
354.113,0.0641624,-238.748
354.122,0.0642018,-238.748
354.13,0.0642018,-238.748
354.138,0.0642411,-238.748
354.147,0.0642018,-238.748
354.155,0.0642411,-238.748
354.163,0.0642018,-238.748
354.172,0.0642411,-238.748
354.18,0.0641624,-238.748
354.188,0.0642018,-238.748
354.197,0.0642018,-238.748
354.205,0.0640836,-238.748
354.213,0.0642805,-238.748
354.222,0.0642411,-238.748
354.23,0.0642411,-238.748
354.238,0.0642805,-238.748
354.247,0.064123,-238.748
354.255,0.0642805,-238.748
354.263,0.0642411,-238.748
354.272,0.0642411,-238.748
354.28,0.0642805,-238.748
354.288,0.0642018,-238.748
354.297,0.0642411,-238.748
354.305,0.0642018,-238.748
354.313,0.0642411,-238.748
354.322,0.0642805,-238.748
354.33,0.0642411,-238.748
354.338,0.0642411,-238.748
354.347,0.0642018,-238.748
354.355,0.0642018,-238.748
354.363,0.0642018,-238.748
354.372,0.0642805,-238.748
354.38,0.0642805,-238.748
354.388,0.0642411,-238.748
354.397,0.0642805,-238.748
354.405,0.0642018,-238.748
354.413,0.0642411,-238.748
354.422,0.0642805,-238.748
354.43,0.0643199,-238.748
354.438,0.0641624,-238.748
354.447,0.0643199,-238.748
354.455,0.064123,-238.748
354.463,0.0643593,-238.748
354.472,0.0642805,-238.748
354.48,0.0642018,-238.748
354.488,0.0642411,-238.748
354.497,0.0642018,-238.748
354.505,0.0642411,-238.748
354.513,0.0642411,-238.748
354.522,0.0642018,-238.748
354.53,0.0642805,-238.748
354.538,0.0643199,-238.748
354.547,0.0643593,-238.748
354.555,0.0642411,-238.748
354.563,0.0641624,-238.748
354.572,0.0642411,-238.748
354.58,0.0643199,-238.748
354.588,0.0642411,-238.748
354.597,0.0642411,-238.748
354.605,0.0643199,-238.748
354.613,0.0642805,-238.748
354.622,0.0643199,-238.748
354.63,0.0642805,-238.748
354.638,0.0641624,-238.748
354.647,0.0641624,-238.748
354.655,0.0642018,-238.748
354.663,0.0642805,-238.748
354.672,0.0642805,-238.748
354.68,0.0643199,-238.748
354.688,0.0642805,-238.748
354.697,0.0642411,-238.748
354.705,0.0642805,-238.748
354.713,0.0642018,-238.748
354.722,0.0642411,-238.748
354.73,0.0642411,-238.748
354.738,0.0642018,-238.748
354.747,0.0642411,-238.748
354.755,0.0642805,-238.748
354.763,0.0642018,-238.748
354.772,0.0642805,-238.748
354.78,0.0642411,-238.748
354.788,0.0643199,-238.748
354.797,0.0642411,-238.748
354.805,0.0642018,-238.748
354.813,0.0642411,-238.748
354.822,0.0642805,-238.748
354.83,0.0642805,-238.748
354.838,0.0642411,-238.748
354.847,0.0642018,-238.748
354.855,0.0642018,-238.748
354.863,0.0642411,-238.748
354.872,0.0643593,-238.748
354.88,0.0642805,-238.748
354.888,0.0643199,-238.748
354.897,0.0642411,-238.748
354.905,0.0642805,-238.748
354.913,0.0642805,-238.748
354.922,0.0642411,-238.748
354.93,0.0642411,-238.748
354.938,0.0642018,-238.748
354.947,0.0642805,-238.748
354.955,0.0642805,-238.748
354.963,0.0643199,-238.748
354.972,0.0642805,-238.748
354.98,0.0642018,-238.748
354.988,0.0642805,-238.748
354.997,0.0642805,-238.748
355.005,0.0643199,-238.748
355.013,0.0642411,-238.748
355.022,0.0642411,-238.748
355.03,0.0642411,-238.748
355.038,0.0643199,-238.748
355.047,0.0642805,-238.748
355.055,0.0643199,-238.748
355.063,0.0643593,-238.748
355.072,0.0642805,-238.748
355.08,0.0643593,-238.748
355.088,0.0643593,-238.748
355.097,0.0642805,-238.748
355.105,0.0642411,-238.748
355.113,0.0642805,-238.748
355.122,0.0642805,-238.748
355.13,0.0643593,-238.748
355.138,0.0643199,-238.748
355.147,0.0642805,-238.748
355.155,0.0642805,-238.748
355.163,0.0643593,-238.748
355.172,0.0642805,-238.748
355.18,0.0643593,-238.748
355.188,0.0643199,-238.748
355.197,0.0643593,-238.748
355.205,0.0642805,-238.748
355.213,0.0643199,-238.748
355.222,0.0642805,-238.748
355.23,0.0644774,-238.748
355.238,0.0643593,-238.748
355.247,0.0643593,-238.748
355.255,0.0642411,-238.748
355.263,0.0642411,-238.748
355.272,0.0643593,-238.748
355.28,0.0643199,-238.748
355.288,0.0642411,-238.748
355.297,0.0643199,-238.748
355.305,0.0643593,-238.748
355.313,0.0643593,-238.748
355.322,0.0643987,-238.748
355.33,0.0643987,-238.748
355.338,0.0643593,-238.748
355.347,0.0642411,-238.748
355.355,0.0642411,-238.748
355.363,0.0643199,-238.748
355.372,0.0643199,-238.748
355.38,0.0643199,-238.748
355.388,0.0643199,-238.748
355.397,0.0642805,-238.748
355.405,0.0642805,-238.748
355.413,0.0643199,-238.748
355.422,0.0643987,-238.748
355.43,0.0642805,-238.748
355.438,0.0642805,-238.748
355.447,0.0642805,-238.748
355.455,0.0643199,-238.748
355.463,0.0643987,-238.748
355.472,0.0643593,-238.748
355.48,0.0642411,-238.748
355.488,0.0643593,-238.748
355.497,0.0645168,-238.748
355.505,0.0643199,-238.748
355.513,0.0643199,-238.748
355.522,0.0643593,-238.748
355.53,0.0642805,-238.748
355.538,0.0643593,-238.748
355.547,0.0643199,-238.748
355.555,0.0643987,-238.748
355.563,0.0643987,-238.748
355.572,0.0643593,-238.748
355.58,0.0643199,-238.748
355.588,0.0643593,-238.748
355.597,0.0642805,-238.748
355.605,0.0643199,-238.748
355.613,0.0643593,-238.748
355.622,0.0643199,-238.748
355.63,0.0642805,-238.748
355.638,0.064438,-238.748
355.647,0.0643199,-238.748
355.655,0.0642805,-238.748
355.663,0.0642411,-238.748
355.672,0.0643199,-238.748
355.68,0.0643593,-238.748
355.688,0.0643593,-238.748
355.697,0.0643593,-238.748
355.705,0.064438,-238.748
355.713,0.0642805,-238.748
355.722,0.0643593,-238.748
355.73,0.0643199,-238.748
355.738,0.0643199,-238.748
355.747,0.0643199,-238.748
355.755,0.0643593,-238.748
355.763,0.0643199,-238.748
355.772,0.0643987,-238.748
355.78,0.0643199,-238.748
355.788,0.064438,-238.748
355.797,0.0643199,-238.748
355.805,0.0643987,-238.748
355.813,0.0643593,-238.748
355.822,0.0643987,-238.748
355.83,0.0643593,-238.748
355.838,0.0643593,-238.748
355.847,0.0643593,-238.748
355.855,0.0642805,-238.748
355.863,0.0643593,-238.748
355.872,0.064438,-238.748
355.88,0.0643199,-238.748
355.888,0.0642805,-238.748
355.897,0.0643199,-238.748
355.905,0.0643987,-238.748
355.913,0.0642805,-238.748
355.922,0.0643593,-238.748
355.93,0.0643593,-238.748
355.938,0.0642411,-238.748
355.947,0.0643593,-238.748
355.955,0.0643593,-238.748
355.963,0.0643593,-238.748
355.972,0.0643593,-238.748
355.98,0.064438,-238.748
355.988,0.064438,-238.748
355.997,0.0643593,-238.748
356.005,0.0642411,-238.748
356.013,0.0643199,-238.748
356.022,0.0643593,-238.748
356.03,0.0643199,-238.748
356.038,0.0643593,-238.748
356.047,0.0643987,-238.748
356.055,0.0642805,-238.748
356.063,0.0642805,-238.748
356.072,0.0643593,-238.748
356.08,0.0643199,-238.748
356.088,0.0643593,-238.748
356.097,0.0643987,-238.748
356.105,0.0643987,-238.748
356.113,0.064438,-238.748
356.122,0.0645168,-238.748
356.13,0.0643593,-238.748
356.138,0.0643593,-238.748
356.147,0.0643593,-238.748
356.155,0.0643199,-238.748
356.163,0.0643593,-238.748
356.172,0.0643593,-238.748
356.18,0.0643593,-238.748
356.188,0.0643593,-238.748
356.197,0.0643199,-238.748
356.205,0.0643987,-238.748
356.213,0.0642805,-238.748
356.222,0.0643987,-238.748
356.23,0.0643593,-238.748
356.238,0.0642805,-238.748
356.247,0.0643987,-238.748
356.255,0.0643199,-238.748
356.263,0.0643593,-238.748
356.272,0.064438,-238.748
356.28,0.064438,-238.748
356.288,0.064438,-238.748
356.297,0.0643987,-238.748
356.305,0.0642805,-238.748
356.313,0.0642805,-238.748
356.322,0.0643593,-238.748
356.33,0.0643199,-238.748
356.338,0.0643987,-238.748
356.347,0.0643987,-238.748
356.355,0.064438,-238.748
356.363,0.0642805,-238.748
356.372,0.0643987,-238.748
356.38,0.0645168,-238.748
356.388,0.064438,-238.748
356.397,0.064438,-238.748
356.405,0.0643987,-238.748
356.413,0.0642805,-238.748
356.422,0.0643593,-238.748
356.43,0.064438,-238.748
356.438,0.0643593,-238.748
356.447,0.0643987,-238.748
356.455,0.0643593,-238.748
356.463,0.0643199,-238.748
356.472,0.0643987,-238.748
356.48,0.0643593,-238.748
356.488,0.064438,-238.748
356.497,0.0643593,-238.748
356.505,0.0644774,-238.748
356.513,0.0643593,-238.748
356.522,0.0643593,-238.748
356.53,0.0643593,-238.748
356.538,0.0643593,-238.748
356.547,0.0645168,-238.748
356.555,0.0645168,-238.748
356.563,0.0643593,-238.748
356.572,0.064438,-238.748
356.58,0.064438,-238.748
356.588,0.0643987,-238.748
356.597,0.064438,-238.748
356.605,0.0643199,-238.748
356.613,0.0644774,-238.748
356.622,0.064438,-238.748
356.63,0.0643593,-238.748
356.638,0.064438,-238.748
356.647,0.0643593,-238.748
356.655,0.0643987,-238.748
356.663,0.0643987,-238.748
356.672,0.0643199,-238.748
356.68,0.0644774,-238.748
356.688,0.064438,-238.748
356.697,0.0645168,-238.748
356.705,0.0644774,-238.748
356.713,0.064438,-238.748
356.722,0.0644774,-238.748
356.73,0.0643593,-238.748
356.738,0.064438,-238.748
356.747,0.0644774,-238.748
356.755,0.0644774,-238.748
356.763,0.0643987,-238.748
356.772,0.0643593,-238.748
356.78,0.064438,-238.748
356.788,0.064438,-238.748
356.797,0.0644774,-238.748
356.805,0.0643593,-238.748
356.813,0.0643199,-238.748
356.822,0.064438,-238.748
356.83,0.0643987,-238.748
356.838,0.064438,-238.748
356.847,0.0644774,-238.748
356.855,0.064438,-238.748
356.863,0.064438,-238.748
356.872,0.0643593,-238.748
356.88,0.0643199,-238.748
356.888,0.0645168,-238.748
356.897,0.0644774,-238.748
356.905,0.0643593,-238.748
356.913,0.0643199,-238.748
356.922,0.0643593,-238.748
356.93,0.064438,-238.748
356.938,0.064438,-238.748
356.947,0.064438,-238.748
356.955,0.0645168,-238.748
356.963,0.0644774,-238.748
356.972,0.0643593,-238.748
356.98,0.0644774,-238.748
356.988,0.0645168,-238.748
356.997,0.0644774,-238.748
357.005,0.0643593,-238.748
357.013,0.0643593,-238.748
357.022,0.0643987,-238.748
357.03,0.064438,-238.748
357.038,0.0644774,-238.748
357.047,0.0645168,-238.748
357.055,0.0643987,-238.748
357.063,0.0644774,-238.748
357.072,0.0643987,-238.748
357.08,0.0643987,-238.748
357.088,0.0644774,-238.748
357.097,0.064438,-238.748
357.105,0.0643987,-238.748
357.113,0.0645168,-238.748
357.122,0.064438,-238.748
357.13,0.0645168,-238.748
357.138,0.0644774,-238.748
357.147,0.0645168,-238.748
357.155,0.064438,-238.748
357.163,0.0643987,-238.748
357.172,0.0644774,-238.748
357.18,0.0643987,-238.748
357.188,0.064438,-238.748
357.197,0.0644774,-238.748
357.205,0.064438,-238.748
357.213,0.0643593,-238.748
357.222,0.0644774,-238.748
357.23,0.0644774,-238.748
357.238,0.064438,-238.748
357.247,0.0643593,-238.748
357.255,0.064438,-238.748
357.263,0.0645168,-238.748
357.272,0.0644774,-238.748
357.28,0.0643987,-238.748
357.288,0.0643593,-238.748
357.297,0.0645956,-238.748
357.305,0.0645168,-238.748
357.313,0.064438,-238.748
357.322,0.0643987,-238.748
357.33,0.0645562,-238.748
357.338,0.064438,-238.748
357.347,0.0645956,-238.748
357.355,0.0645168,-238.748
357.363,0.0645562,-238.748
357.372,0.0643987,-238.748
357.38,0.0644774,-238.748
357.388,0.0645562,-238.748
357.397,0.0644774,-238.748
357.405,0.0645562,-238.748
357.413,0.0644774,-238.748
357.422,0.0646349,-238.748
357.43,0.0644774,-238.748
357.438,0.0644774,-238.748
357.447,0.0644774,-238.748
357.455,0.064438,-238.748
357.463,0.0644774,-238.748
357.472,0.0644774,-238.748
357.48,0.064438,-238.748
357.488,0.064438,-238.748
357.497,0.0644774,-238.748
357.505,0.0645168,-238.748
357.513,0.064438,-238.748
357.522,0.0645168,-238.748
357.53,0.064438,-238.748
357.538,0.064438,-238.748
357.547,0.0645168,-238.748
357.555,0.064438,-238.748
357.563,0.064438,-238.748
357.572,0.064438,-238.748
357.58,0.0645168,-238.748
357.588,0.064438,-238.748
357.597,0.0645168,-238.748
357.605,0.064438,-238.748
357.613,0.0645168,-238.748
357.622,0.064438,-238.748
357.63,0.0644774,-238.748
357.638,0.0645562,-238.748
357.647,0.0644774,-238.748
357.655,0.0645168,-238.748
357.663,0.0646349,-238.748
357.672,0.0645168,-238.748
357.68,0.064438,-238.748
357.688,0.0645168,-238.748
357.697,0.0645168,-238.748
357.705,0.0645168,-238.748
357.713,0.064438,-238.748
357.722,0.0644774,-238.748
357.73,0.0645562,-238.748
357.738,0.0644774,-238.748
357.747,0.0644774,-238.748
357.755,0.0646349,-238.748
357.763,0.0645562,-238.748
357.772,0.0645562,-238.748
357.78,0.0643593,-238.748
357.788,0.0645562,-238.748
357.797,0.0643987,-238.748
357.805,0.0645168,-238.748
357.813,0.0645562,-238.748
357.822,0.0645168,-238.748
357.83,0.064438,-238.748
357.838,0.0645562,-238.748
357.847,0.0645168,-238.748
357.855,0.0645168,-238.748
357.863,0.0645956,-238.748
357.872,0.0646349,-238.748
357.88,0.064438,-238.748
357.888,0.064438,-238.748
357.897,0.0644774,-238.748
357.905,0.064438,-238.748
357.913,0.0644774,-238.748
357.922,0.0643987,-238.748
357.93,0.0644774,-238.748
357.938,0.0645562,-238.748
357.947,0.0645168,-238.748
357.955,0.0645168,-238.748
357.963,0.0645562,-238.748
357.972,0.0645562,-238.748
357.98,0.0645168,-238.748
357.988,0.0644774,-238.748
357.997,0.0643199,-238.748
358.005,0.0644774,-238.748
358.013,0.0643987,-238.748
358.022,0.0645168,-238.748
358.03,0.0645562,-238.748
358.038,0.0645168,-238.748
358.047,0.0645956,-238.748
358.055,0.0645168,-238.748
358.063,0.0645168,-238.748
358.072,0.0645956,-238.748
358.08,0.0645168,-238.748
358.088,0.0645562,-238.748
358.097,0.0645956,-238.748
358.105,0.0644774,-238.748
358.113,0.0645956,-238.748
358.122,0.0645562,-238.748
358.13,0.0645168,-238.748
358.138,0.0645562,-238.748
358.147,0.0645562,-238.748
358.155,0.0645168,-238.748
358.163,0.0645168,-238.748
358.172,0.0645168,-238.748
358.18,0.0645562,-238.748
358.188,0.0646349,-238.748
358.197,0.0645956,-238.748
358.205,0.0645562,-238.748
358.213,0.0646349,-238.748
358.222,0.0645562,-238.748
358.23,0.064438,-238.748
358.238,0.0645562,-238.748
358.247,0.0645562,-238.748
358.255,0.0645562,-238.748
358.263,0.0645168,-238.748
358.272,0.0645168,-238.748
358.28,0.0645168,-238.748
358.288,0.0645168,-238.748
358.297,0.0645956,-238.748
358.305,0.0645168,-238.748
358.313,0.0643987,-238.748
358.322,0.064438,-238.748
358.33,0.0645168,-238.748
358.338,0.0645562,-238.748
358.347,0.064438,-238.748
358.355,0.0645168,-238.748
358.363,0.064438,-238.748
358.372,0.0644774,-238.748
358.38,0.0645168,-238.748
358.388,0.0645168,-238.748
358.397,0.0644774,-238.748
358.405,0.0645168,-238.748
358.413,0.0646349,-238.748
358.422,0.0645956,-238.748
358.43,0.0644774,-238.748
358.438,0.0645562,-238.748
358.447,0.0645562,-238.748
358.455,0.0645956,-238.748
358.463,0.0644774,-238.748
358.472,0.064438,-238.748
358.48,0.0645168,-238.748
358.488,0.0645168,-238.748
358.497,0.0646349,-238.748
358.505,0.0646349,-238.748
358.513,0.0646743,-238.748
358.522,0.0645168,-238.748
358.53,0.0645562,-238.748
358.538,0.0645562,-238.748
358.547,0.0646349,-238.748
358.555,0.0645562,-238.748
358.563,0.0645562,-238.748
358.572,0.064438,-238.748
358.58,0.0646349,-238.748
358.588,0.0645956,-238.748
358.597,0.0645562,-238.748
358.605,0.0645168,-238.748
358.613,0.0645956,-238.748
358.622,0.0644774,-238.748
358.63,0.0646349,-238.748
358.638,0.0645562,-238.748
358.647,0.0645168,-238.748
358.655,0.0645562,-238.748
358.663,0.0645956,-238.748
358.672,0.0645956,-238.748
358.68,0.0646349,-238.748
358.688,0.0645562,-238.748
358.697,0.0646349,-238.748
358.705,0.0644774,-238.748
358.713,0.0645956,-238.748
358.722,0.0645562,-238.748
358.73,0.0646349,-238.748
358.738,0.0645168,-238.748
358.747,0.0645956,-238.748
358.755,0.0645562,-238.748
358.763,0.0646743,-238.748
358.772,0.0645956,-238.748
358.78,0.0646743,-238.748
358.788,0.0646349,-238.748
358.797,0.0645956,-238.748
358.805,0.0645562,-238.748
358.813,0.0645956,-238.748
358.822,0.0646349,-238.748
358.83,0.0645168,-238.748
358.838,0.0645956,-238.748
358.847,0.0645168,-238.748
358.855,0.0646349,-238.748
358.863,0.0645956,-238.748
358.872,0.0645562,-238.748
358.88,0.0645956,-238.748
358.888,0.0646349,-238.748
358.897,0.0646349,-238.748
358.905,0.0645956,-238.748
358.913,0.0645168,-238.748
358.922,0.0646743,-238.748
358.93,0.0645562,-238.748
358.938,0.0645956,-238.748
358.947,0.0645956,-238.748
358.955,0.0645956,-238.748
358.963,0.0645562,-238.748
358.972,0.0645956,-238.748
358.98,0.0645168,-238.748
358.988,0.0645562,-238.748
358.997,0.0644774,-238.748
359.005,0.0646349,-238.748
359.013,0.0646349,-238.748
359.022,0.0646349,-238.748
359.03,0.0646743,-238.748
359.038,0.0645956,-238.748
359.047,0.0645956,-238.748
359.055,0.0645956,-238.748
359.063,0.0646743,-238.748
359.072,0.0645562,-238.748
359.08,0.0646743,-238.748
359.088,0.0646349,-238.748
359.097,0.0645956,-238.748
359.105,0.0645562,-238.748
359.113,0.0646743,-238.748
359.122,0.0645562,-238.748
359.13,0.0646743,-238.748
359.138,0.0645562,-238.748
359.147,0.0646349,-238.748
359.155,0.0645562,-238.748
359.163,0.0645956,-238.748
359.172,0.0645562,-238.748
359.18,0.0645956,-238.748
359.188,0.0646743,-238.748
359.197,0.0645956,-238.748
359.205,0.0646349,-238.748
359.213,0.0646743,-238.748
359.222,0.0645956,-238.748
359.23,0.0645562,-238.748
359.238,0.0646349,-238.748
359.247,0.0647137,-238.748
359.255,0.0645956,-238.748
359.263,0.0646349,-238.748
359.272,0.0646349,-238.748
359.28,0.0646743,-238.748
359.288,0.0645956,-238.748
359.297,0.0646349,-238.748
359.305,0.0646743,-238.748
359.313,0.0645562,-238.748
359.322,0.0647137,-238.748
359.33,0.0646349,-238.748
359.338,0.0646743,-238.748
359.347,0.0646743,-238.748
359.355,0.0646349,-238.748
359.363,0.0645956,-238.748
359.372,0.0645562,-238.748
359.38,0.0645956,-238.748
359.388,0.0645562,-238.748
359.397,0.0645168,-238.748
359.405,0.0646349,-238.748
359.413,0.0646349,-238.748
359.422,0.0645956,-238.748
359.43,0.0647137,-238.748
359.438,0.0647137,-238.748
359.447,0.0647137,-238.748
359.455,0.0646743,-238.748
359.463,0.0645956,-238.748
359.472,0.0645956,-238.748
359.48,0.0645956,-238.748
359.488,0.0646349,-238.748
359.497,0.0646349,-238.748
359.505,0.0646349,-238.748
359.513,0.0645562,-238.748
359.522,0.0646349,-238.748
359.53,0.0645562,-238.748
359.538,0.0646743,-238.748
359.547,0.0645956,-238.748
359.555,0.0646743,-238.748
359.563,0.0646349,-238.748
359.572,0.0645562,-238.748
359.58,0.0647531,-238.748
359.588,0.0646743,-238.748
359.597,0.0645956,-238.748
359.605,0.0646349,-238.748
359.613,0.0646349,-238.748
359.622,0.0646349,-238.748
359.63,0.0645562,-238.748
359.638,0.0646743,-238.748
359.647,0.0647137,-238.748
359.655,0.0645562,-238.748
359.663,0.0645956,-238.748
